4.727855027584523806e-02,-1.737125384738746198e-02,1.854267721487821707e-01,9.708373750068317598e-01,-8.646136331375783857e-02,1.987107983338104733e-01,1.025341044204827745e-01,7.080282643968742462e-02,-3.013438715108008314e-01,1.234133451308623952e+00,-1.763919155094264779e+00,6.295530424463233743e-01,8.069775967241191728e-01
5.316212337642030328e-02,-1.758488367728038362e-02,1.967063370492009577e-01,9.689851728973447598e-01,-9.454009909489954899e-02,2.012009453895737265e-01,1.079262893949907987e-01,1.001909776642664202e-01,-3.112128410535966450e-01,1.238549612915566867e+00,-1.708025428094556597e+00,4.511605391961189815e-01,7.908664150893816025e-01
5.940551908347382892e-02,-1.759031960683754905e-02,2.078915800642338885e-01,9.672517919437289002e-01,-1.022586529367682934e-01,2.028294758173229961e-01,1.132578589806149949e-01,1.323950481422320746e-01,-3.194469373280215962e-01,1.241263366892921605e+00,-1.649482796956301955e+00,2.775568876934410012e-01,7.750050505369987519e-01
6.600186716861158875e-02,-1.737512287182983728e-02,2.189583246785303805e-01,9.656469946475203514e-01,-1.096027389903098115e-01,2.036253555248870306e-01,1.185320037854635106e-01,1.672383389562207001e-01,-3.260484284803593091e-01,1.242384577854396710e+00,-1.588544222837533493e+00,1.089104744565201621e-01,7.593958141976562271e-01
7.294349672838688903e-02,-1.692791385947432781e-02,2.298850511350818415e-01,9.641779573914500689e-01,-1.165596356286603685e-01,2.036179725202131030e-01,1.237515215636674076e-01,2.045370206231708343e-01,-3.310244364927867333e-01,1.241993785773130021e+00,-1.525457852878590481e+00,-5.460498816378192566e-02,7.440393492298515987e-01
8.022205297217947784e-02,-1.623828301858419240e-02,2.406527408471428875e-01,9.628493980955892262e-01,-1.231181334261274574e-01,2.028371339490140091e-01,1.289188073943345614e-01,2.441010938449908463e-01,-3.343864322021912749e-01,1.240148337057340289e+00,-1.460466249885869150e+00,-2.128135762906991357e-01,7.289348079093908028e-01
8.782860044175826164e-02,-1.529670569352344252e-02,2.512447482362220597e-01,9.616637156778454765e-01,-1.292684856072869870e-01,2.013130615400311185e-01,1.340358453207881051e-01,2.857351491779713815e-01,-3.361498779581448271e-01,1.236887799162757595e+00,-1.393805880308289780e+00,-3.655393086073354114e-01,7.140800116377258311e-01
9.575371274762779772e-02,-1.409446094352216454e-02,2.616466940573135003e-01,9.606211399917310434e-01,-1.350023625217289247e-01,1.990763886117168091e-01,1.391042019920867845e-01,3.292389928084279438e-01,-3.363339939139744494e-01,1.232238753630612971e+00,-1.325706832206587915e+00,-5.126076188172442594e-01,6.994716134574275879e-01
1.039875488274976251e-01,-1.262355480051532801e-02,2.718463754301787549e-01,9.597198908577048160e-01,-1.403128113322545945e-01,1.961581603229123616e-01,1.441250228338050166e-01,3.744081961271112369e-01,-3.349616246049135770e-01,1.226219042727159314e+00,-1.256392727998570047e+00,-6.538463830240414110e-01,6.851052689482435287e-01
1.125199157743799472e-01,-1.087664867746288358e-02,2.818336886867144897e-01,9.589563448396409839e-01,-1.451942217088281195e-01,1.925898376370939746e-01,1.490990312278419605e-01,4.210346183110881824e-01,-3.320591832849219549e-01,1.218841528698716647e+00,-1.186080792583494414e+00,-7.890867014360339882e-01,6.709758157629528430e-01
