1.069735502484829182e+00,1.199983355600645840e+00,1.000637975321584383e+00
1.071214469511974965e+00,1.198215455412704467e+00,1.000633267485073308e+00
1.072662911574524758e+00,1.196423416884465851e+00,1.000627556102205995e+00
1.074080921499819263e+00,1.194607849562355550e+00,1.000620910502119543e+00
1.075468596675008159e+00,1.192769363046781939e+00,1.000613398980255253e+00
1.076826038870099866e+00,1.190908566775365385e+00,1.000605088707486212e+00
1.078153354068069891e+00,1.189026069810508179e+00,1.000596045645080645e+00
1.079450652301882752e+00,1.187122480631368715e+00,1.000586334465472405e+00
1.080718047498280487e+00,1.185198406930296100e+00,1.000576018478799067e+00
1.081955657328186104e+00,1.183254455413773831e+00,1.000565159565150131e+00
1.083163603063562963e+00,1.181291231607914494e+00,1.000553818112452920e+00
1.084342009440574017e+00,1.179309339668537904e+00,1.000542052959910055e+00
1.085491004528875258e+00,1.177309382195860010e+00,1.000529921346891005e+00
1.086610719606879938e+00,1.175291960053813645e+00,1.000517478867168242e+00
1.087701289042825703e+00,1.173257672194013113e+00,1.000504779428379010e+00
1.088762850181475228e+00,1.171207115484370842e+00,1.000491875216582116e+00
1.089795543236280917e+00,1.169140884542365866e+00,1.000478816665773429e+00
1.090799511186840043e+00,1.167059571572961474e+00,1.000465652432215746e+00
1.091774899681469568e+00,1.164963766211158935e+00,1.000452429373431817e+00
1.092721856944727010e+00,1.162854055369173523e+00,1.000439192531703103e+00
1.093640533689704597e+00,1.160731023088210634e+00,1.000425985121913941e+00
1.094531083034923302e+00,1.158595250394816700e+00,1.000412848523574150e+00
1.095393660425656002e+00,1.156447315161773570e+00,1.000399822276857309e+00
1.096228423559504783e+00,1.154287791973503730e+00,1.000386944082464868e+00
1.097035532316066986e+00,1.152117251995940839e+00,1.000374249805174198e+00
1.097815148690514997e+00,1.149936262850828950e+00,1.000361773480872518e+00
1.098567436730925717e+00,1.147745388494401997e+00,1.000349547326907951e+00
1.099292562479190272e+00,1.145545189100390493e+00,1.000337601755586281e+00
1.099990693915343654e+00,1.143336220947304360e+00,1.000325965390637117e+00
1.100662000905147098e+00,1.141119036309932833e+00,1.000314665086477595e+00
1.101306655150767533e+00,1.138894183355003920e+00,1.000303725950100864e+00
1.101924830144393797e+00,1.136662206040939038e+00,1.000293171365423062e+00
1.102516701124635068e+00,1.134423644021640198e+00,1.000283023019916673e+00
1.103082445035550974e+00,1.132179032554240905e+00,1.000273300933371523e+00
1.103622240488161044e+00,1.129928902410754166e+00,1.000264023488616649e+00
1.104136267724289633e+00,1.127673779793544551e+00,1.000255207464049167e+00
1.104624708582602644e+00,1.125414186254554139e+00,1.000246868067813821e+00
1.105087746466695053e+00,1.123150638618207742e+00,1.000239018973482219e+00
1.105525566315093799e+00,1.120883648907923025e+00,1.000231672357085433e+00
1.105938354573041904e+00,1.118613724276148691e+00,1.000224838935358962e+00
1.106326299165935501e+00,1.116341366937856128e+00,1.000218528005059504e+00
1.106689589474285862e+00,1.114067074107404354e+00,1.000212747483222309e+00
1.107028416310085417e+00,1.111791337938703217e+00,1.000207503948228993e+00
1.107342971894458294e+00,1.109514645468593796e+00,1.000202802681562142e+00
1.107633449836480599e+00,1.107237478563370292e+00,1.000198647710127453e+00
1.107900045113058729e+00,1.104960313868361466e+00,1.000195041849027744e+00
1.108142954049759155e+00,1.102683622760496363e+00,1.000191986744682460e+00
1.108362374302483522e+00,1.100407871303773932e+00,1.000189482918183215e+00
1.108558504839893377e+00,1.098133520207558833e+00,1.000187529808790332e+00
1.108731545926483264e+00,1.095861024787625038e+00,1.000186125817472682e+00
1.108881699106214036e+00,1.093590834929872635e+00,1.000185268350401113e+00
1.109009167186616240e+00,1.091323395056637224e+00,1.000184953862311987e+00
1.109114154223278303e+00,1.089059144095520182e+00,1.000185177899658662e+00
1.109196865504639140e+00,1.086798515450661418e+00,1.000185935143475646e+00
1.109257507537008802e+00,1.084541936976382459e+00,1.000187219451885712e+00
1.109296288029741673e+00,1.082289830953126586e+00,1.000189023902182450e+00
1.109313415880494258e+00,1.080042614065622741e+00,1.000191340832425890e+00
1.109309101160500299e+00,1.077800697383203499e+00,1.000194161882495214e+00
1.109283555099800589e+00,1.075564486342206250e+00,1.000197478034544396e+00
1.109236990072368867e+00,1.073334380730390780e+00,1.000201279652811692e+00
1.109169619581077404e+00,1.071110774673303068e+00,1.000205556522738126e+00
1.109081658242450530e+00,1.068894056622522459e+00,1.000210297889354782e+00
1.108973321771157261e+00,1.066684609345725621e+00,1.000215492494899383e+00
1.108844826964197283e+00,1.064482809918505080e+00,1.000221128615632171e+00
1.108696391684737659e+00,1.062289029717880418e+00,1.000227194097817796e+00
1.108528234845561178e+00,1.060103634417441265e+00,1.000233676392849214e+00
1.108340576392091270e+00,1.057926983984065039e+00,1.000240562591488525e+00
1.108133637284957951e+00,1.055759432676150356e+00,1.000247839457206300e+00
1.107907639482077045e+00,1.053601329043312163e+00,1.000255493458601652e+00
1.107662805920214488e+00,1.051453015927482637e+00,1.000263510800889266e+00
1.107399360496010843e+00,1.049314830465366999e+00,1.000271877456441860e+00
1.107117528046444477e+00,1.047187104092203169e+00,1.000280579194380071e+00
1.106817534328713881e+00,1.045070162546773540e+00,1.000289601609203105e+00
1.106499605999524238e+00,1.042964325877624887e+00,1.000298930148457055e+00
1.106163970593760482e+00,1.040869908450446024e+00,1.000308550139438424e+00
