7.515953409647656569e-01,-6.486230984091456708e-01,-1.199688278269715885e-01,6.304104843066202779e-01,7.598547326939874003e-01,-1.587558077011410329e-01,1.941315654816350711e-01,4.369051856717717092e-02,9.800020785033983772e-01
7.515094972621789715e-01,-6.499987854431500400e-01,-1.128496984806651726e-01,6.322006874049871383e-01,7.584360609014009214e-01,-1.584204291403995268e-01,1.885623673202287964e-01,4.771080010643823782e-02,9.809015818030850653e-01
7.514074800129291187e-01,-6.513076708820862981e-01,-1.057597127018211625e-01,6.339844981151437908e-01,7.570585221040051493e-01,-1.578798602082883695e-01,1.828946558276345891e-01,5.158208952583758639e-02,9.817784031592056149e-01
7.512861172285647537e-01,-6.525526884201738875e-01,-9.871250627570250791e-02,6.357584095303056015e-01,7.557224614012427732e-01,-1.571458114145687368e-01,1.771451799263060178e-01,5.530416050579266274e-02,9.826296530532885320e-01
7.511427439300621955e-01,-6.537368064682079760e-01,-9.172113229766493125e-02,6.375190345297830907e-01,7.544280508280323261e-01,-1.562299482686624608e-01,1.713302625149161762e-01,5.887702431818894744e-02,9.834528138929723440e-01
7.509751850972690157e-01,-6.548630107829610525e-01,-8.479804523925091320e-02,6.392631313143010141e-01,7.531752996030718350e-01,-1.551438590794296246e-01,1.654657677900703561e-01,6.230092435990399607e-02,9.842457388851344469e-01
7.507817353916925729e-01,-6.559342880299520173e-01,-7.795508699807957020e-02,6.409876252687155551e-01,7.519640647789045396e-01,-1.538990238226351503e-01,1.595670707088738538e-01,6.557633008813035236e-02,9.850066471235416898e-01
7.505611360756059280e-01,-6.569536103459875376e-01,-7.120347509966286348e-02,6.426896272352770056e-01,7.507940621804443104e-01,-1.525067842384982275e-01,1.536490288191779685e-01,6.870393036762588446e-02,9.857341152131053885e-01
7.503125495544402668e-01,-6.579239209561387192e-01,-6.455379318689344337e-02,6.443664483129780685e-01,7.496648775239238560e-01,-1.509783153156720736e-01,1.477259566549964098e-01,7.168462625096706786e-02,9.864270657730480618e-01
7.500355319680716004e-01,-6.588481208879848339e-01,-5.801598389877950235e-02,6.460156113277217838e-01,7.485759776141869271e-01,-1.493245983079631856e-01,1.418116028618324753e-01,7.451952322268245998e-02,9.870847531759479043e-01
7.497300042499792649e-01,-6.597290568141918055e-01,-5.159934420496735397e-02,6.476348591436853486e-01,7.475267215248120323e-01,-1.475563954164811342e-01,1.359191301813865715e-01,7.720992294661946365e-02,9.877067468886260304e-01
7.493962220616925407e-01,-6.605695100429567201e-01,-4.531252322780462277e-02,6.492221600081242716e-01,7.465163716726603838e-01,-1.456842262534684962e-01,1.300610983885947813e-01,7.975731456295651056e-02,9.882929127842907668e-01
7.490347449937788671e-01,-6.613721866646655734e-01,-3.916352254973379937e-02,6.507757101397713129e-01,7.455441047059598869e-01,-1.437183461853958899e-01,1.242494502369376475e-01,8.216336558702767856e-02,9.888433927934348056e-01
7.486464054043833194e-01,-6.621397088524491048e-01,-3.315969897163904140e-02,6.522939337849059660e-01,7.446090221329018100e-01,-1.416687266325793448e-01,1.184955004314868221e-01,8.442991246636302738e-02,9.893585832540261471e-01
