2.023051888421087824e+03,2.036449031375115965e+03,2.038732908182236315e+03,2.028085473112011414e+03
2.029680436080893060e+03,2.044713661770210592e+03,2.046003889682400995e+03,2.035229643981299432e+03
2.034994947202363619e+03,2.051537418748044274e+03,2.051881857343842057e+03,2.041021197261439966e+03
2.038992220423176605e+03,2.056921752688236666e+03,2.056368102688415547e+03,2.045457394024210544e+03
2.041683279212377329e+03,2.060882606554018821e+03,2.059478119198454806e+03,2.048549919196892915e+03
2.043092111076667379e+03,2.063449013021370774e+03,2.061240263138460705e+03,2.050323567942062709e+03
2.043254312160205473e+03,2.064661619886470362e+03,2.061694336264930371e+03,2.050814843865116472e+03
2.042215682481752992e+03,2.064571188320681813e+03,2.060890134340545501e+03,2.050070514701757475e+03
2.040030811561043492e+03,2.063237102390519794e+03,2.058885999635246662e+03,2.048146165266096432e+03
2.036761687989587244e+03,2.060725921621688940e+03,2.055747409284442710e+03,2.045104780959056598e+03
2.032476360058140017e+03,2.057110001684827694e+03,2.051545624912274889e+03,2.041015388494633044e+03
2.027247668236694153e+03,2.052466201854475003e+03,2.046356422666990511e+03,2.035951774059540185e+03
2.021152064398634366e+03,2.046874691992213911e+03,2.040258917016862142e+03,2.029991293150049842e+03
2.014268527383454057e+03,2.040417866594763154e+03,2.033334486496768477e+03,2.023213781011366336e+03
2.006677579918963829e+03,2.033179369017260569e+03,2.025665805178352230e+03,2.015700568043549993e+03
1.998460408123860361e+03,2.025243225357748997e+03,2.017335979997659251e+03,2.007533600771626425e+03
1.989698081779001541e+03,2.016693084649087041e+03,2.008427791200311958e+03,1.998794665994833395e+03
1.980470871249862057e+03,2.007611559892408422e+03,1.999023031005963730e+03,1.989564713478904196e+03
1.970857655292171557e+03,1.998079663002770531e+03,1.989201934077674650e+03,1.979923270963550749e+03
1.960935412894605861e+03,1.988176325831624126e+03,1.979042692421942775e+03,1.969947944235643718e+03
1.950778791716398700e+03,1.977977998988217450e+03,1.968621046849330014e+03,1.959713994474592482e+03
1.940459745473076964e+03,1.967558320111241301e+03,1.958009947004791002e+03,1.949293984919465402e+03
1.930047232726878519e+03,1.956987843457291547e+03,1.947279272147799020e+03,1.938757489051365383e+03
1.919606969872624177e+03,1.946333823099529354e+03,1.936495605249179789e+03,1.928170852853610313e+03
1.909201231608191165e+03,1.935660042602659360e+03,1.925722053510063688e+03,1.917597004239912394e+03
1.898888692785205649e+03,1.925026684704266700e+03,1.915018109044235189e+03,1.907095303370685315e+03
1.888724306202538401e+03,1.914490235244959649e+03,1.904439544152727194e+03,1.896721428264845372e+03
1.878759211596838213e+03,1.904103416314746937e+03,1.894038336324611464e+03,1.886527290820903772e+03
1.869040671767186723e+03,1.893915144293894627e+03,1.883862618793901902e+03,1.876560979062349588e+03
1.859612032432119804e+03,1.883970509147851089e+03,1.873956653144082566e+03,1.866866722088301685e+03
1.850512703024695611e+03,1.874310771965164577e+03,1.864360821074780915e+03,1.857484874840240536e+03
1.841778156191469407e+03,1.864973378306826817e+03,1.855111633006352349e+03,1.848451920361934071e+03
1.833439944252923397e+03,1.855991985450554239e+03,1.846241751702371175e+03,1.839800487738467837e+03
1.825525731308025115e+03,1.847396502066261974e+03,1.837780029527939405e+03,1.831559384341628856e+03
1.818059340020782201e+03,1.839213139247021218e+03,1.829751558334220590e+03,1.823753641382584192e+03
1.811060812411969209e+03,1.831464472144787351e+03,1.822177731266145202e+03,1.816404572079150284e+03
1.804546484196596566e+03,1.824169511723329379e+03,1.815076316033182820e+03,1.809529841985062149e+03
1.798529072359143584e+03,1.817343786344702039e+03,1.808461539365046519e+03,1.803143551206087295e+03
1.793017775749412522e+03,1.810999433054242672e+03,1.802344182497306065e+03,1.797256328344929216e+03
1.788018388515727111e+03,1.805145298524381360e+03,1.796731687602115244e+03,1.791875436078699295e+03
1.783533426175611794e+03,1.799787049665220366e+03,1.791628275098632912e+03,1.787004888283521268e+03
1.779562264062850318e+03,1.794927293912102641e+03,1.787035071753291959e+03,1.782645578586362262e+03
1.776101287790967945e+03,1.790565709163083056e+03,1.782950249415706367e+03,1.778795420150016071e+03
1.773144055244158153e+03,1.786699183266457794e+03,1.779369174138096014e+03,1.775449496389568822e+03
1.770681469454931403e+03,1.783321962855350648e+03,1.776284565300715940e+03,1.772600222184589484e+03
1.768701961561116832e+03,1.780425811198556175e+03,1.773686664219545946e+03,1.770237514997267908e+03
1.767191682861548088e+03,1.778000174590195684e+03,1.771563411551532909e+03,1.768348975140100265e+03
1.766134704816700378e+03,1.776032356641037040e+03,1.769900632645005771e+03,1.766920074264777213e+03
1.765513225675870444e+03,1.774507699668442683e+03,1.768682229814230823e+03,1.765934350973518349e+03
1.765307782262548244e+03,1.773409772215932662e+03,1.767890380355127945e+03,1.765373612292038842e+03
1.765497465320246420e+03,1.772720561574038129e+03,1.767505738969755839e+03,1.765218139596538094e+03
1.766060136718195281e+03,1.772420670027160213e+03,1.767507643136865454e+03,1.765446897460405580e+03
